ОЗЛОБИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОЗЛОБИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОЗЛОБИТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОЗЛОБИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОЗЛОБИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОЗЛОБИТЬ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОЗЛОБИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОЗЛОБИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОКАТИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОКАТИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОКАТИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОКАТИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОКАТИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ОКАТИТЬ	144027-V	СОВМЕСТНАЯ ДЕЯТЕЛЬНОСТЬ
ОКАТИТЬ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОКАТИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОКАТИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОКАТИТЬ	106484-V	КОНЧИТЬСЯ, ПРЕКРАТИТЬСЯ
ОКОПАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОКОПАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОКОПАТЬ	113462-V	ПОЧТЕНИЕ
ОКОПАТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ОКОПАТЬ	127271-V	ПРИЛЕГАТЬ, ПРИМЫКАТЬ
ОКОПАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОКОПАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ОКОПАТЬ	3447-V	ОХОТА
ОКОПАТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОКОПАТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОКОТИТЬСЯ	106876-V	ВЫСКАЗАТЬ
ОКОТИТЬСЯ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОКОТИТЬСЯ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОКОТИТЬСЯ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОКОТИТЬСЯ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОКОТИТЬСЯ	116526-V	ОТВЕЧАТЬ, НЕСТИ ОТВЕТСТВЕННОСТЬ
ОКОТИТЬСЯ	129188-V	РАЗВЕСТИ, РАСПЛОДИТЬ
ОКОТИТЬСЯ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОКОТИТЬСЯ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОКОТИТЬСЯ	113462-V	ПОЧТЕНИЕ
ОПЕРИТЬСЯ	106876-V	ВЫСКАЗАТЬ
ОПЕРИТЬСЯ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОПЕРИТЬСЯ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОПЕРИТЬСЯ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОПЕРИТЬСЯ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОПЕРИТЬСЯ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОПЕРИТЬСЯ	113462-V	ПОЧТЕНИЕ
ОПЕРИТЬСЯ	111625-V	ЧЕРТИТЬ, ДЕЛАТЬ ЧЕРТЕЖ
ОПЕРИТЬСЯ	117028-V	ДОГАДАТЬСЯ
ОПЕРИТЬСЯ	116526-V	ОТВЕЧАТЬ, НЕСТИ ОТВЕТСТВЕННОСТЬ
ОПЛАВИТЬ	106876-V	ВЫСКАЗАТЬ
ОПЛАВИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОПЛАВИТЬ	113462-V	ПОЧТЕНИЕ
ОПЛАВИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОПЛАВИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОПЛАВИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОПЛАВИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОПЛАВИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОПЛАВИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОПЛАВИТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ОПОИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОПОИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОПОИТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
ОПОИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОПОИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ОПОИТЬ	3447-V	ОХОТА
ОПОИТЬ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОПОИТЬ	123430-V	КРИТИКОВАТЬ (ОБСУЖДАТЬ, РАЗБИРАТЬ С ЦЕЛЬЮ ОЦЕНИТЬ)
ОПОИТЬ	113462-V	ПОЧТЕНИЕ
ОПОИТЬ	106701-V	ДОСТИЧЬ, ДОБИТЬСЯ
ОПОСТЫЛЕТЬ	106876-V	ВЫСКАЗАТЬ
ОПОСТЫЛЕТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОПОСТЫЛЕТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОПОСТЫЛЕТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОПОСТЫЛЕТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОПОСТЫЛЕТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОПОСТЫЛЕТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОПОСТЫЛЕТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ОПОСТЫЛЕТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОПОСТЫЛЕТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОПОШЛИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОПОШЛИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОПОШЛИТЬ	106876-V	ВЫСКАЗАТЬ
ОПОШЛИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОПОШЛИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОПОШЛИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОПОШЛИТЬ	113462-V	ПОЧТЕНИЕ
ОПОШЛИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОПОШЛИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОПОШЛИТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ОПРИХОДОВАТЬ	106876-V	ВЫСКАЗАТЬ
ОПРИХОДОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОПРИХОДОВАТЬ	117028-V	ДОГАДАТЬСЯ
ОПРИХОДОВАТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ОПРИХОДОВАТЬ	113462-V	ПОЧТЕНИЕ
ОПРИХОДОВАТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОПРИХОДОВАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОПРИХОДОВАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОПРИХОДОВАТЬ	106638-V	УМЕНЬШИТЬ
ОПРИХОДОВАТЬ	111735-V	ВЫЧИСЛИТЬ, ИСЧИСЛИТЬ
ОСЕМЕНЯТЬ	106876-V	ВЫСКАЗАТЬ
ОСЕМЕНЯТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОСЕМЕНЯТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОСЕМЕНЯТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОСЕМЕНЯТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОСЕМЕНЯТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОСЕМЕНЯТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ОСЕМЕНЯТЬ	113462-V	ПОЧТЕНИЕ
ОСЕМЕНЯТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ОСЕМЕНЯТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ОСКАЛИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОСКАЛИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОСКАЛИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОСКАЛИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОСКАЛИТЬ	106876-V	ВЫСКАЗАТЬ
ОСКАЛИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОСКАЛИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОСКАЛИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОСКАЛИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ОСКАЛИТЬ	113462-V	ПОЧТЕНИЕ
ОСТОЧЕРТЕТЬ	106876-V	ВЫСКАЗАТЬ
ОСТОЧЕРТЕТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОСТОЧЕРТЕТЬ	117028-V	ДОГАДАТЬСЯ
ОСТОЧЕРТЕТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОСТОЧЕРТЕТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОСТОЧЕРТЕТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОСТОЧЕРТЕТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОСТОЧЕРТЕТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОСТОЧЕРТЕТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОСТОЧЕРТЕТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ОТВЯЗАТЬ	106876-V	ВЫСКАЗАТЬ
ОТВЯЗАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТВЯЗАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТВЯЗАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТВЯЗАТЬ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОТВЯЗАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТВЯЗАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТВЯЗАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОТВЯЗАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ОТВЯЗАТЬ	3447-V	ОХОТА
ОТДАВИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТДАВИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТДАВИТЬ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОТДАВИТЬ	106876-V	ВЫСКАЗАТЬ
ОТДАВИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТДАВИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТДАВИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТДАВИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТДАВИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТДАВИТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОТЗВУЧАТЬ	106876-V	ВЫСКАЗАТЬ
ОТЗВУЧАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТЗВУЧАТЬ	117028-V	ДОГАДАТЬСЯ
ОТЗВУЧАТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТЗВУЧАТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТЗВУЧАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТЗВУЧАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТЗВУЧАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОТЗВУЧАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ОТЗВУЧАТЬ	3447-V	ОХОТА
ОТПЕРЕТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОТПЕРЕТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТПЕРЕТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТПЕРЕТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТПЕРЕТЬ	106876-V	ВЫСКАЗАТЬ
ОТПЕРЕТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТПЕРЕТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ОТПЕРЕТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОТПЕРЕТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ОТПЕРЕТЬ	3447-V	ОХОТА
ОТПОЛЗАТЬ	106876-V	ВЫСКАЗАТЬ
ОТПОЛЗАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТПОЛЗАТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОТПОЛЗАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТПОЛЗАТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТПОЛЗАТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТПОЛЗАТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ОТПОЛЗАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТПОЛЗАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТПОЛЗАТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ОТРАЗИТЬСЯ	106876-V	ВЫСКАЗАТЬ
ОТРАЗИТЬСЯ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТРАЗИТЬСЯ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОТРАЗИТЬСЯ	117028-V	ДОГАДАТЬСЯ
ОТРАЗИТЬСЯ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТРАЗИТЬСЯ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТРАЗИТЬСЯ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОТРАЗИТЬСЯ	111625-V	ЧЕРТИТЬ, ДЕЛАТЬ ЧЕРТЕЖ
ОТРАЗИТЬСЯ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТРАЗИТЬСЯ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТРЕЖИССИРОВАТЬ	106876-V	ВЫСКАЗАТЬ
ОТРЕЖИССИРОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТРЕЖИССИРОВАТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ОТРЕЖИССИРОВАТЬ	111735-V	ВЫЧИСЛИТЬ, ИСЧИСЛИТЬ
ОТРЕЖИССИРОВАТЬ	117028-V	ДОГАДАТЬСЯ
ОТРЕЖИССИРОВАТЬ	106638-V	УМЕНЬШИТЬ
ОТРЕЖИССИРОВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТРЕЖИССИРОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТРЕЖИССИРОВАТЬ	106467-V	МЫСЛИТЕЛЬНЫЙ ПРОЦЕСС
ОТРЕЖИССИРОВАТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОТСОХНУТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТСОХНУТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТСОХНУТЬ	106876-V	ВЫСКАЗАТЬ
ОТСОХНУТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТСОХНУТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТСОХНУТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТСОХНУТЬ	117028-V	ДОГАДАТЬСЯ
ОТСОХНУТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТСОХНУТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТСОХНУТЬ	113462-V	ПОЧТЕНИЕ
ОТСТРИЧЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТСТРИЧЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТСТРИЧЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТСТРИЧЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТСТРИЧЬ	106876-V	ВЫСКАЗАТЬ
ОТСТРИЧЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТСТРИЧЬ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ОТСТРИЧЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОТСТРИЧЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТСТРИЧЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОТТОПЫРИТЬ	106876-V	ВЫСКАЗАТЬ
ОТТОПЫРИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТТОПЫРИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТТОПЫРИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТТОПЫРИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТТОПЫРИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТТОПЫРИТЬ	117028-V	ДОГАДАТЬСЯ
ОТТОПЫРИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТТОПЫРИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТТОПЫРИТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОТФОТОШОПИТЬ	106876-V	ВЫСКАЗАТЬ
ОТФОТОШОПИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТФОТОШОПИТЬ	117028-V	ДОГАДАТЬСЯ
ОТФОТОШОПИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОТФОТОШОПИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТФОТОШОПИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТФОТОШОПИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТФОТОШОПИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТФОТОШОПИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТФОТОШОПИТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ОТЧЛЕНИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОТЧЛЕНИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТЧЛЕНИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТЧЛЕНИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТЧЛЕНИТЬ	106876-V	ВЫСКАЗАТЬ
ОТЧЛЕНИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТЧЛЕНИТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ОТЧЛЕНИТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ОТЧЛЕНИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ОТЧЛЕНИТЬ	117028-V	ДОГАДАТЬСЯ
ОТЪЕЗДИТЬ	106876-V	ВЫСКАЗАТЬ
ОТЪЕЗДИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ОТЪЕЗДИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОТЪЕЗДИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОТЪЕЗДИТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ОТЪЕЗДИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ОТЪЕЗДИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ОТЪЕЗДИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОТЪЕЗДИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОТЪЕЗДИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ОХАМЕТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ОХАМЕТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ОХАМЕТЬ	3447-V	ОХОТА
ОХАМЕТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ОХАМЕТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ОХАМЕТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ОХАМЕТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ОХАМЕТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ОХАМЕТЬ	106934-V	ЕСТЬ, ПРИНИМАТЬ ПИЩУ
ОХАМЕТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
